ama,AMA,year,Subsector,PCC,ALLOT_QTY,total_use,Groundwater,Colorado_River,Effluent,Surface_Water ,Comm,PROGRAM_CODE,ACTIVE,Facility Type
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225208.0000,406.38,470.37,470.37,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225209.0000,714.82,677.66,677.66,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225214.0000,417.44,371.97,371.97,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225214.0000,417.44,371.97,371.97,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225216.0000,359.43,277.1,277.1,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225222.0000,447.47,424.32,424.32,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225229.0000,602.72,675.62,675.62,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225240.0000,583.68,547,547,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225240.0000,583.68,547,547,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225257.0000,590.94,633.4,633.4,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225258.0000,516.21,1520.15,1520.15,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225259.0000,675.98,562.95,562.95,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225261.0000,700.92,605.96,605.96,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225262.0000,905.66,771.01,771.01,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225267.0000,467.96,402.5,402.5,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225274.0000,679.72,684.75,684.75,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225293.0000,876.3,496.45,496.45,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225293.0000,876.3,496.45,496.45,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225294.0000,749.62,620.66,620.66,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225294.0000,749.62,620.66,620.66,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225294.0000,749.62,620.66,620.66,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225318.0000,843.94,685.36,685.36,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225318.0000,843.94,685.36,685.36,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225333.0000,389.44,364.07,364.07,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225333.0000,389.44,364.07,364.07,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225333.0000,389.44,364.07,364.07,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225333.0000,389.44,364.07,364.07,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225333.0000,389.44,364.07,364.07,0,0,0,0,25,N,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225333.0000,389.44,364.07,364.07,0,0,0,0,25,N,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225333.0000,389.44,364.07,364.07,0,0,0,0,25,N,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225237.0000,455.47,473.27,473.27,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225237.0000,455.47,473.27,473.27,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225237.0000,455.47,473.27,473.27,0,0,0,0,25,N,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225237.0000,455.47,473.27,473.27,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225234.0000,682.96,520.83,520.83,0,0,0,0,25,N,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225234.0000,682.96,520.83,520.83,0,0,0,0,25,N,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225234.0000,682.96,520.83,520.83,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225235.0000,414.52,366.54,366.54,0,0,0,0,25,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224113.0000,391.21,399.9,399.9,0,0,0,0,24,N,Turf Facilities
C,Phoenix,2005,FACILITY TURF - MISCELLANEOUS,22-222108.0000,152.63,73.77,73.77,0,0,0,0,22,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224104.0000,88.41,21.29,21.29,0,0,0,0,24,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224107.0000,222.42,255.39,255.39,0,0,0,0,24,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224113.0000,391.21,399.9,399.9,0,0,0,0,24,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224113.0000,391.21,399.9,399.9,0,0,0,0,24,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224113.0000,391.21,399.9,399.9,0,0,0,0,24,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224113.0000,391.21,399.9,399.9,0,0,0,0,24,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - PARK,20-620000.0000,126.6,308,308,0,0,0,0,20,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - PARK,20-620008.0000,182.84,149.7,149.7,0,0,0,0,20,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - PARK,20-620028.0000,71.14,144.1,144.1,0,0,0,0,20,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - PARK,20-620028.0000,71.14,144.1,144.1,0,0,0,0,20,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - CEMETERY,23-223111.0000,132.31,134.16,134.16,0,0,0,0,23,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - CEMETERY,23-223111.0000,132.31,134.16,134.16,0,0,0,0,23,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224123.0000,76.54,574.46,574.46,0,0,0,0,24,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224128.0000,292.7,1421.83,1421.83,0,0,0,0,24,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224111.0000,466.88,343.59,343.59,0,0,0,0,24,N,Turf Facilities
C,Phoenix,2005,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224112.0000,823.32,385,385,0,0,0,0,24,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224125.0000,193.12,705.75,705.75,0,0,0,0,24,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224132.0000,83.29,84.4,84.4,0,0,0,0,24,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - CEMETERY,23-223109.0000,87.06,71.66,71.66,0,0,0,0,23,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - CEMETERY,23-223109.0000,87.06,71.66,71.66,0,0,0,0,23,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - CEMETERY,23-223109.0000,87.06,71.66,71.66,0,0,0,0,23,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224111.0000,466.88,343.59,343.59,0,0,0,0,24,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224111.0000,466.88,343.59,343.59,0,0,0,0,24,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224111.0000,466.88,343.59,343.59,0,0,0,0,24,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224111.0000,466.88,343.59,343.59,0,0,0,0,24,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224111.0000,466.88,343.59,343.59,0,0,0,0,24,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224132.0000,83.29,84.4,84.4,0,0,0,0,24,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - PARK,20-620025.0000,190.16,74.5,74.5,0,0,0,0,20,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - PARK,20-620025.0000,190.16,74.5,74.5,0,0,0,0,20,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225271.0000,549.79,459.3,459.3,0,0,0,0,25,N,Turf Facilities
C,Phoenix,2005,FACILITY TURF - SCHOOL,21-221242.0000,,88,88,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - SCHOOL,21-621023.0000,51.3,16.85,16.85,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - SCHOOL,21-621000.0000,83.86,62.95,62.95,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - SCHOOL,21-621010.0000,100.84,63.22,63.22,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - SCHOOL,21-621011.0000,110.44,104.37,104.37,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - CEMETERY,23-623002.0000,265.1,181.78,181.78,0,0,0,0,23,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - SCHOOL,21-221102.0000,125.2,81.35,81.35,0,0,0,0,21,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - SCHOOL,21-221102.0000,125.2,81.35,81.35,0,0,0,0,21,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - SCHOOL,21-221110.0000,163.66,101.32,101.32,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - PARK,20-620011.0000,57.96,6.5,6.5,0,0,0,0,20,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - PARK,20-620017.0000,153.64,117.2,117.2,0,0,0,0,20,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - PARK,20-620021.0000,151.34,93.5,93.5,0,0,0,0,20,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - PARK,20-620023.0000,74.98,50.2,50.2,0,0,0,0,20,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - PARK,20-620024.0000,138,72.1,72.1,0,0,0,0,20,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - SCHOOL,21-621002.0000,56.12,27.98,27.98,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - SCHOOL,21-621007.0000,75.44,45.44,45.44,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - SCHOOL,21-621012.0000,97.52,66.95,66.95,0,0,0,0,21,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - SCHOOL,21-221136.0000,58.8,1.98,1.98,0,0,0,0,21,Y,Turf Facilities
D,Pinal,2005,FACILITY TURF - SCHOOL,21-400027.0000,57.6,51.12,51.12,0,0,0,0,21,Y,Turf Facilities
D,Pinal,2005,FACILITY TURF - SCHOOL,21-400079.0000,108,5.7,5.7,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - SCHOOL,21-621020.0000,91.26,105.43,105.43,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - SCHOOL,21-621021.0000,64.4,89.21,89.21,0,0,0,0,21,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - CEMETERY,23-223112.0000,102.9,88.86,88.86,0,0,0,0,23,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - CEMETERY,23-223112.0000,102.9,88.86,88.86,0,0,0,0,23,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - CEMETERY,23-223112.0000,102.9,88.86,88.86,0,0,0,0,23,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - CEMETERY,23-623001.0000,276,205.25,205.25,0,0,0,0,23,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - CEMETERY,23-623001.0000,276,205.25,205.25,0,0,0,0,23,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - CEMETERY,23-623003.0000,187.68,99.78,99.78,0,0,0,0,23,Y,Turf Facilities
D,Pinal,2005,FACILITY TURF - SCHOOL,21-400240.0000,48,46,46,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - SCHOOL,21-621001.0000,104.1,49.09,49.09,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - SCHOOL,21-621004.0000,108.56,101.57,101.57,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - SCHOOL,21-621015.0000,46,19.17,19.17,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - PARK,20-620001.0000,65.78,20.54,20.54,0,0,0,0,20,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224116.0000,111.23,61.78,61.78,0,0,0,0,24,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - PARK,20-220138.0000,298.41,78.33,78.33,0,0,0,0,20,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - CEMETERY,23-223106.0000,630.14,621.39,621.39,0,0,0,0,23,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - CEMETERY,23-223106.0000,630.14,621.39,621.39,0,0,0,0,23,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - SCHOOL,21-221167.0000,67.13,18,18,0,0,0,0,21,N,Turf Facilities
C,Phoenix,2005,FACILITY TURF - SCHOOL,21-221108.0000,104.37,40.72,40.72,0,0,0,0,21,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - SCHOOL,21-221109.0000,74.48,28.86,28.86,0,0,0,0,21,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - SCHOOL,21-221135.0000,190.61,130.3,130.3,0,0,0,0,21,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - SCHOOL,21-221207.0000,116.62,107.72,107.72,0,0,0,0,21,Y,Turf Facilities
D,Pinal,2005,FACILITY TURF - SCHOOL,21-400152.0000,53.28,52.25,52.25,0,0,0,0,21,Y,Turf Facilities
D,Pinal,2005,FACILITY TURF - SCHOOL,21-400153.0000,78.24,34.98,34.98,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - SCHOOL,21-621016.0000,85.1,68.6,68.6,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - SCHOOL,21-621017.0000,84.18,55.59,55.59,0,0,0,0,21,Y,Turf Facilities
E,Tucson,2005,FACILITY TURF - PARK,20-620026.0000,78.57,35.57,35.57,0,0,0,0,20,Y,Turf Facilities
C,Phoenix,2005,FACILITY TURF - SCHOOL,21-221163.0000,68.6,35.71,35.71,0,0,0,0,21,N,Turf Facilities
E,Tucson,2005,FACILITY TURF - SCHOOL,21-621008.0000,76.82,7.41,7.41,0,0,0,0,21,N,Turf Facilities
C,Phoenix,2005,FACILITY TURF - CEMETERY,23-223107.0000,110.74,141.7,141.7,0,0,0,0,23,,Turf Facilities
E,Tucson,2005,FACILITY TURF - GOLF COURSE,25-625018.0000,475.4,517.49,517.49,0,0,0,0,25,N,Turf Facilities
D,Pinal,2005,FACILITY METAL MINING,11-400003.0000,2772,10,10,0,0,0,0,11,N,Metal Mining
D,Pinal,2005,FACILITY METAL MINING,11-400003.0000,2772,10,10,0,0,0,0,11,N,Metal Mining
D,Pinal,2005,FACILITY CATTLE FEEDLOT,16-400159.0000,700,608.25,608.25,0,0,0,0,16,N,Cattle Feedlot
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225213.0000,500.66,433.52,433.52,0,0,0,0,25,N,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225213.0000,500.66,433.52,433.52,0,0,0,0,25,N,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225213.0000,500.66,433.52,433.52,0,0,0,0,25,N,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225213.0000,500.66,433.52,433.52,0,0,0,0,25,N,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225218.0000,179.69,145.14,145.14,0,0,0,0,25,N,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225218.0000,179.69,145.14,145.14,0,0,0,0,25,N,Turf Facilities
C,Phoenix,2005,FACILITY TURF - GOLF COURSE,25-225255.0000,605.92,508.7,508.7,0,0,0,0,25,N,Turf Facilities
D,Pinal,2005,FACILITY TURF - GOLF COURSE,25-400200.0000,605.5,42,42,0,0,0,0,25,N,Turf Facilities
D,Pinal,2005,FACILITY TURF - GOLF COURSE,25-400200.0000,605.5,42,42,0,0,0,0,25,N,Turf Facilities
E,Tucson,2005,FACILITY TURF - GOLF COURSE,25-625027.0000,415.3,449.45,449.45,0,0,0,0,25,N,Turf Facilities
D,Pinal,2005,FACILITY DAIRY,17-400043.0000,110,112.9,112.9,0,0,0,0,17,Y,Dairy
D,Pinal,2005,FACILITY DAIRY,17-400043.0000,110,112.9,112.9,0,0,0,0,17,Y,Dairy
D,Pinal,2005,FACILITY DAIRY,17-400138.0000,274,123.15,123.15,0,0,0,0,17,Y,Dairy
D,Pinal,2005,FACILITY SAND AND GRAVEL,14-400121.0000,117,226.46,226.46,0,0,0,0,14,N,Sand and Gravel
D,Pinal,2005,FACILITY SAND AND GRAVEL,14-400121.0000,117,226.46,226.46,0,0,0,0,14,Y,Sand and Gravel
D,Pinal,2005,FACILITY SAND AND GRAVEL,14-400132.0000,826,347.15,347.15,0,0,0,0,14,N,Sand and Gravel
D,Pinal,2005,FACILITY SAND AND GRAVEL,14-400132.0000,826,347.15,347.15,0,0,0,0,14,N,Sand and Gravel
D,Pinal,2005,FACILITY SAND AND GRAVEL,14-400132.0000,826,347.15,347.15,0,0,0,0,14,Y,Sand and Gravel
D,Pinal,2005,FACILITY CATTLE FEEDLOT,16-400071.0000,433,186.79,186.79,0,0,0,0,16,Y,Cattle Feedlot
D,Pinal,2005,FACILITY DAIRY,17-400024.0000,130,68,68,0,0,0,0,17,Y,Dairy
D,Pinal,2005,FACILITY DAIRY,17-400031.0000,198.2,103.7,103.7,0,0,0,0,17,Y,Dairy
D,Pinal,2005,FACILITY DAIRY,17-400085.0000,595,1222.37,1222.37,0,0,0,0,17,Y,Dairy
D,Pinal,2005,FACILITY DAIRY,17-400085.0000,595,1222.37,1222.37,0,0,0,0,17,Y,Dairy
D,Pinal,2005,FACILITY DAIRY,17-400130.0000,41,39.29,39.29,0,0,0,0,17,Y,Dairy
D,Pinal,2005,FACILITY DAIRY,17-400134.0000,317.28,259.07,259.07,0,0,0,0,17,Y,Dairy
D,Pinal,2005,FACILITY DAIRY,17-400165.0000,82,326.2,326.2,0,0,0,0,17,Y,Dairy
D,Pinal,2005,FACILITY DAIRY,17-400085.0000,595,1222.37,1222.37,0,0,0,0,17,Y,Dairy
D,Pinal,2005,FACILITY DAIRY,17-400085.0000,595,1222.37,1222.37,0,0,0,0,17,Y,Dairy
D,Pinal,2005,FACILITY DAIRY,17-400085.0000,595,1222.37,1222.37,0,0,0,0,17,Y,Dairy
D,Pinal,2005,FACILITY DAIRY,17-400134.0000,317.28,259.07,259.07,0,0,0,0,17,N,Dairy
D,Pinal,2005,FACILITY DAIRY,17-400134.0000,317.28,259.07,259.07,0,0,0,0,17,Y,Dairy
D,Pinal,2005,FACILITY DAIRY,17-400135.0000,205,168.45,168.45,0,0,0,0,17,N,Dairy
D,Pinal,2005,FACILITY DAIRY,17-400135.0000,205,168.45,168.45,0,0,0,0,17,Y,Dairy
D,Pinal,2005,FACILITY DAIRY,17-400161.0000,310,14.62,14.62,0,0,0,0,17,Y,Dairy
D,Pinal,2005,FACILITY DAIRY,17-400165.0000,82,326.2,326.2,0,0,0,0,17,Y,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217014.0000,0,62.39,62.39,0,0,0,0,17,N,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217016.0000,0,96.92,96.92,0,0,0,0,17,N,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217011.0000,0,113.26,113.26,0,0,0,0,17,N,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217015.0000,0,38.86,38.86,0,0,0,0,17,Y,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217025.0000,0,114.91,114.91,0,0,0,0,17,Y,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217030.0000,0,257.6,257.6,0,0,0,0,17,Y,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217035.0000,0,71.54,71.54,0,0,0,0,17,N,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217040.0000,0,407.07,407.07,0,0,0,0,17,N,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217055.0000,0,69.48,69.48,0,0,0,0,17,N,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217055.0000,0,69.48,69.48,0,0,0,0,17,N,Dairy
E,Tucson,2005,FACILITY DAIRY,17-617000.0000,0,123.59,123.59,0,0,0,0,17,N,Dairy
E,Tucson,2005,FACILITY DAIRY,17-617000.0000,0,123.59,123.59,0,0,0,0,17,N,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217022.0000,0,615.12,615.12,0,0,0,0,17,Y,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217045.0000,0,530.19,530.19,0,0,0,0,17,Y,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217057.0000,0,127.26,127.26,0,0,0,0,17,N,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217057.0000,0,127.26,127.26,0,0,0,0,17,Y,Dairy
E,Tucson,2005,FACILITY METAL MINING,11-611002.0000,0,24145,24145,0,0,0,0,11,N,Metal Mining
E,Tucson,2005,FACILITY METAL MINING,11-611002.0000,0,24145,24145,0,0,0,0,11,N,Metal Mining
E,Tucson,2005,FACILITY METAL MINING,11-611002.0000,0,24145,24145,0,0,0,0,11,Y,Metal Mining
E,Tucson,2005,FACILITY METAL MINING,11-611002.0000,0,24145,24145,0,0,0,0,11,Y,Metal Mining
E,Tucson,2005,FACILITY METAL MINING,11-611002.0000,0,24145,24145,0,0,0,0,11,Y,Metal Mining
E,Tucson,2005,FACILITY METAL MINING,11-611002.0000,0,24145,24145,0,0,0,0,11,N,Metal Mining
E,Tucson,2005,FACILITY METAL MINING,11-611002.0000,0,24145,24145,0,0,0,0,11,Y,Metal Mining
E,Tucson,2005,FACILITY METAL MINING,11-611002.0000,0,24145,24145,0,0,0,0,11,Y,Metal Mining
C,Phoenix,2005,FACILITY CATTLE FEEDLOT,16-216003.0000,0,13.09,13.09,0,0,0,0,16,Y,Cattle Feedlot
C,Phoenix,2005,FACILITY CATTLE FEEDLOT,16-216004.0000,0,45.5,45.5,0,0,0,0,16,Y,Cattle Feedlot
E,Tucson,2005,FACILITY METAL MINING,11-611002.0000,0,24145,24145,0,0,0,0,11,Y,Metal Mining
E,Tucson,2005,FACILITY METAL MINING,11-611002.0000,0,24145,24145,0,0,0,0,11,Y,Metal Mining
E,Tucson,2005,FACILITY METAL MINING,11-611002.0000,0,24145,24145,0,0,0,0,11,N,Metal Mining
E,Tucson,2005,FACILITY METAL MINING,11-611002.0000,0,24145,24145,0,0,0,0,11,N,Metal Mining
E,Tucson,2005,FACILITY METAL MINING,11-611002.0000,0,24145,24145,0,0,0,0,11,Y,Metal Mining
E,Tucson,2005,FACILITY METAL MINING,11-611002.0000,0,24145,24145,0,0,0,0,11,Y,Metal Mining
E,Tucson,2005,FACILITY METAL MINING,11-611002.0000,0,24145,24145,0,0,0,0,11,N,Metal Mining
E,Tucson,2005,FACILITY METAL MINING,11-611002.0000,0,24145,24145,0,0,0,0,11,N,Metal Mining
E,Tucson,2005,FACILITY METAL MINING,11-611002.0000,0,24145,24145,0,0,0,0,11,N,Metal Mining
E,Tucson,2005,FACILITY METAL MINING,11-611002.0000,0,24145,24145,0,0,0,0,11,Y,Metal Mining
E,Tucson,2005,FACILITY METAL MINING,11-611002.0000,0,24145,24145,0,0,0,0,11,N,Metal Mining
E,Tucson,2005,FACILITY METAL MINING,11-611002.0000,0,24145,24145,0,0,0,0,11,Y,Metal Mining
C,Phoenix,2005,FACILITY DAIRY,17-217006.0000,0,189.38,189.38,0,0,0,0,17,Y,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217007.0000,0,82.27,82.27,0,0,0,0,17,Y,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217008.0000,0,37.12,37.12,0,0,0,0,17,Y,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217022.0000,0,615.12,615.12,0,0,0,0,17,Y,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217022.0000,0,615.12,615.12,0,0,0,0,17,Y,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217022.0000,0,615.12,615.12,0,0,0,0,17,Y,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217059.0000,0,24,24,0,0,0,0,17,N,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217017.0000,0,58.84,58.84,0,0,0,0,17,Y,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217017.0000,0,58.84,58.84,0,0,0,0,17,Y,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217018.0000,0,44.24,44.24,0,0,0,0,17,Y,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217019.0000,0,127,127,0,0,0,0,17,N,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217019.0000,0,127,127,0,0,0,0,17,Y,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217020.0000,0,112.75,112.75,0,0,0,0,17,Y,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217021.0000,0,171.915,171.915,0,0,0,0,17,Y,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217027.0000,0,63.74,63.74,0,0,0,0,17,N,Dairy
C,Phoenix,2005,FACILITY DAIRY,17-217027.0000,0,63.74,63.74,0,0,0,0,17,Y,Dairy
